ticker,name,score,score_rank,industry4,is_current,is_target,action,reason
376300,디어유,-0.273486386163896,260.0,58222,0,0,CHECK,후보군 참고용 (비보유/비선정)
007070,GS리테일,-0.3031671211585137,261.0,47122,0,0,CHECK,후보군 참고용 (비보유/비선정)
036830,솔브레인홀딩스,-0.3179862738280653,262.0,715,0,0,CHECK,후보군 참고용 (비보유/비선정)
282330,BGF리테일,-0.3215185811217861,263.0,47122,0,0,CHECK,후보군 참고용 (비보유/비선정)
030200,케이티,-0.3256158509447249,264.0,612,0,0,CHECK,후보군 참고용 (비보유/비선정)
457190,이수스페셜티케미컬,-0.3323989852124873,265.0,20111,0,0,CHECK,후보군 참고용 (비보유/비선정)
285130,SK케미칼,-0.3394823629132831,266.0,20202,0,0,CHECK,후보군 참고용 (비보유/비선정)
047050,포스코인터내셔널,-0.3437797792690241,267.0,461,0,0,CHECK,후보군 참고용 (비보유/비선정)
004690,삼천리,-0.3447451767602,268.0,35200,0,0,CHECK,후보군 참고용 (비보유/비선정)
005850,에스엘,-0.3457472752893315,269.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
078160,메디포스트,-0.3536387304890909,270.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
121600,나노신소재,-0.353654019028763,271.0,2049,0,0,CHECK,후보군 참고용 (비보유/비선정)
004170,신세계,-0.3706337927821571,272.0,47111,0,0,CHECK,후보군 참고용 (비보유/비선정)
294870,HDC현대산업개발,-0.3715892578596023,273.0,411,0,0,CHECK,후보군 참고용 (비보유/비선정)
028050,삼성E&A,-0.3797958642037132,274.0,72129,0,0,CHECK,후보군 참고용 (비보유/비선정)
100790,미래에셋벤처투자,-0.3814850426107615,275.0,649,0,0,CHECK,후보군 참고용 (비보유/비선정)
015750,성우하이텍,-0.4057427403106557,276.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
