ticker,name,score,score_rank,industry4,is_current,is_target,action,reason
001440,대한전선,-0.5007261198785099,247.0,28302,0,0,CHECK,후보군 참고용 (비보유/비선정)
253450,스튜디오드래곤,-0.5055426587330321,248.0,59114,0,0,CHECK,후보군 참고용 (비보유/비선정)
005290,동진쎄미켐,-0.5071795236685867,249.0,20129,0,0,CHECK,후보군 참고용 (비보유/비선정)
001500,현대차증권,-0.5098033308818266,250.0,66121,0,0,CHECK,후보군 참고용 (비보유/비선정)
025320,시노펙스,-0.5136232730022923,251.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
085620,미래에셋생명,-0.5188465703567924,252.0,65110,0,0,CHECK,후보군 참고용 (비보유/비선정)
006220,제주은행,-0.5268396552990408,253.0,64121,0,0,CHECK,후보군 참고용 (비보유/비선정)
267250,HD현대,-0.5331075216756372,254.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
008770,호텔신라,-0.5617935525602648,255.0,47859,0,0,CHECK,후보군 참고용 (비보유/비선정)
213420,덕산네오룩스,-0.5679380532562068,256.0,262,0,0,CHECK,후보군 참고용 (비보유/비선정)
005380,현대자동차,-0.5738314365475711,257.0,30121,0,0,CHECK,후보군 참고용 (비보유/비선정)
034730,SK,-0.5741275151478329,258.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
281740,레이크머티리얼즈,-0.5914629115486756,259.0,204,0,0,CHECK,후보군 참고용 (비보유/비선정)
036830,솔브레인홀딩스,-0.5924536080016861,260.0,715,0,0,CHECK,후보군 참고용 (비보유/비선정)
090460,비에이치,-0.5940619963448752,261.0,2622,0,0,CHECK,후보군 참고용 (비보유/비선정)
010120,엘에스일렉트릭,-0.5963620369861558,262.0,28121,0,0,CHECK,후보군 참고용 (비보유/비선정)
214430,아이쓰리시스템,-0.616742613878029,263.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
105630,한세실업,-0.6231875155095531,264.0,14199,0,0,CHECK,후보군 참고용 (비보유/비선정)
001720,신영증권,-0.6337781022624507,265.0,66121,0,0,CHECK,후보군 참고용 (비보유/비선정)
039440,에스티아이,-0.6442370354336346,266.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
051900,LG생활건강,-0.656210505282269,267.0,20422,0,0,CHECK,후보군 참고용 (비보유/비선정)
003470,유안타증권,-0.670582618097901,268.0,66121,0,0,CHECK,후보군 참고용 (비보유/비선정)
039490,키움증권,-0.6712322276946615,269.0,66121,0,0,CHECK,후보군 참고용 (비보유/비선정)
001120,LX인터내셔널,-0.6757100092893662,270.0,4610,0,0,CHECK,후보군 참고용 (비보유/비선정)
073240,금호타이어,-0.6836671033721204,271.0,221,0,0,CHECK,후보군 참고용 (비보유/비선정)
112040,위메이드,-0.7054937358768326,272.0,5821,0,0,CHECK,후보군 참고용 (비보유/비선정)
115180,큐리언트,-0.710750694828066,273.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
004990,롯데지주,-0.7245303847125545,274.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
